INTERACTOR_A	INTERACTOR_B	OFFICIAL_SYMBOL_A	OFFICIAL_SYMBOL_B	ALIASES_FOR_A	ALIASES_FOR_B	EXPERIMENTAL_SYSTEM	SOURCE	PUBMED_ID	ORGANISM_A_ID	ORGANISM_B_ID
CELE_Y71G12B.27	CELE_ZK370.8	Y71G12B.27	ZK370.8	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y71G12B.27	CELE_ZK632.2	Y71G12B.27	ZK632.2	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y71G12B.27	ZK637.5	Y71G12B.27	asna-1	-	CELE_ZK637.5|tag-205	Two-hybrid	Li S (2004)	14704431	6239	6239
Y71H10A.2	F17E9.5	fard-1	F17E9.5	CELE_Y71H10A.2	CELE_F17E9.5	Two-hybrid	Li S (2004)	14704431	6239	6239
Y71H2B.6	CELE_F57C12.2	mdt-19	F57C12.2	CELE_Y71H2B.6	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y73B6A.5	CELE_C38D4.6	lin-45	pal-1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y73B6A.5	F23H12.2	lin-45	tomm-20	-	CELE_F23H12.2	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y73B6A.5	CELE_F47F6.1	lin-45	lin-42	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y73B6A.5	CELE_H21P03.3	lin-45	sms-1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y73B6A.5	K02F2.2	lin-45	ahcy-1	-	CELE_K02F2.2|CEAHH|S-adenosylhomocysteine hydrolase, AHH	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y73B6A.5	K07A12.2	lin-45	egg-6	-	CELE_K07A12.2	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y73B6A.5	M01F1.2	lin-45	rpl-16	-	CELE_M01F1.2	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y73B6A.5	CELE_R02F2.1	lin-45	R02F2.1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y75B8A.12	CELE_C04C3.5	osm-12	dyf-3	CELE_Y75B8A.12|bbs-7	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y75B8A.14	CELE_C34G6.3	Y75B8A.14	C34G6.3	CELE_Y75B8A.14	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y75B8A.2	CELE_F57G12.2	nob-1	F57G12.2	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y75B8A.2	Y45F10D.12	nob-1	rpl-18	-	CELE_Y45F10D.12	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y75B8A.2	CELE_Y48G8AL.8	nob-1	rpl-17	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y75B8A.30	C28H8.12	pph-4.1	dnc-2	CELE_Y75B8A.30	CELE_C28H8.12	Two-hybrid	Li S (2004)	14704431	6239	6239
Y75B8A.30	CELE_EEED8.3	pph-4.1	EEED8.3	CELE_Y75B8A.30	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y75B8A.30	CELE_F10C1.2	pph-4.1	ifb-1	CELE_Y75B8A.30	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y75B8A.30	CELE_F25B3.5	pph-4.1	F25B3.5	CELE_Y75B8A.30	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y75B8A.30	W10G11.20	pph-4.1	dnc-3	CELE_Y75B8A.30	CELE_W10G11.20	Two-hybrid	Li S (2004)	14704431	6239	6239
Y75B8A.30	CELE_Y53F4B.22	pph-4.1	arp-1	CELE_Y75B8A.30	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y75B8A.30	Y71H2B.3	pph-4.1	ppfr-4	CELE_Y75B8A.30	CELE_Y71H2B.3|ppfr-3	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y76A2B.5	F49E8.4	Y76A2B.5	cdd-2	-	CELE_F49E8.4	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y76A2B.5	CELE_F52E4.1	Y76A2B.5	pccb-1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y76A2B.5	CELE_F54F2.5	Y76A2B.5	ztf-1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y76A2B.5	R03D7.1	Y76A2B.5	metr-1	-	CELE_R03D7.1	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y76A2B.5	W07B8.5	Y76A2B.5	cpr-5	-	CELE_W07B8.5	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y76A2B.5	CELE_ZK863.4	Y76A2B.5	ZK863.4	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y79H2A.11	CELE_B0336.7	zyg-8	B0336.7	CELE_Y79H2A.11|apo-1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y79H2A.11	CELE_C18D11.4	zyg-8	rsp-8	CELE_Y79H2A.11|apo-1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y79H2A.11	C44B9.4	zyg-8	athp-1	CELE_Y79H2A.11|apo-1	CELE_C44B9.4	Two-hybrid	Li S (2004)	14704431	6239	6239
Y79H2A.11	F25H2.11	zyg-8	tct-1	CELE_Y79H2A.11|apo-1	CELE_F25H2.11	Two-hybrid	Li S (2004)	14704431	6239	6239
Y79H2A.11	CELE_F30H5.3	zyg-8	F30H5.3	CELE_Y79H2A.11|apo-1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y79H2A.11	CELE_F38B2.1	zyg-8	ifa-1	CELE_Y79H2A.11|apo-1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y79H2A.11	CELE_F42C5.8	zyg-8	rps-8	CELE_Y79H2A.11|apo-1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y79H2A.11	CELE_F55D12.2	zyg-8	CELE_F55D12.2	CELE_Y79H2A.11|apo-1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y79H2A.11	CELE_F56H11.1	zyg-8	fbl-1	CELE_Y79H2A.11|apo-1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y79H2A.11	CELE_H06I04.1	zyg-8	H06I04.1	CELE_Y79H2A.11|apo-1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y79H2A.11	H06O01.1	zyg-8	pdi-3	CELE_Y79H2A.11|apo-1	CELE_H06O01.1	Two-hybrid	Li S (2004)	14704431	6239	6239
Y79H2A.11	H13N06.5	zyg-8	hke-4.2	CELE_Y79H2A.11|apo-1	CELE_H13N06.5|tag-148	Two-hybrid	Li S (2004)	14704431	6239	6239
Y79H2A.11	CELE_K04H4.2	zyg-8	K04H4.2	CELE_Y79H2A.11|apo-1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y79H2A.11	CELE_M117.2	zyg-8	par-5	CELE_Y79H2A.11|apo-1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y79H2A.11	CELE_R05F9.1	zyg-8	btbd-10	CELE_Y79H2A.11|apo-1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y79H2A.11	CELE_R06F6.8	zyg-8	R06F6.8	CELE_Y79H2A.11|apo-1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y79H2A.11	T01D1.6	zyg-8	abu-11	CELE_Y79H2A.11|apo-1	CELE_T01D1.6|pqn-61	Two-hybrid	Li S (2004)	14704431	6239	6239
Y79H2A.11	CELE_T02C5.1	zyg-8	T02C5.1	CELE_Y79H2A.11|apo-1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y79H2A.11	CELE_T05C12.6	zyg-8	mig-5	CELE_Y79H2A.11|apo-1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y79H2A.11	T09F3.3	zyg-8	gpd-1	CELE_Y79H2A.11|apo-1	CELE_T09F3.3	Two-hybrid	Li S (2004)	14704431	6239	6239
Y79H2A.11	CELE_T17H7.4	zyg-8	pat-12	CELE_Y79H2A.11|apo-1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y79H2A.11	CELE_T21B6.3	zyg-8	T21B6.3	CELE_Y79H2A.11|apo-1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y79H2A.11	CELE_W08E3.3	zyg-8	tag-210	CELE_Y79H2A.11|apo-1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y79H2A.11	CELE_Y24D9A.8	zyg-8	Y24D9A.8	CELE_Y79H2A.11|apo-1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y79H2A.11	Y48B6A.14	zyg-8	hmg-1.1	CELE_Y79H2A.11|apo-1	CELE_Y48B6A.14	Two-hybrid	Li S (2004)	14704431	6239	6239
Y79H2A.11	Y59A8B.9	zyg-8	ebp-3	CELE_Y79H2A.11|apo-1	CELE_Y59A8B.9|tag-201	Two-hybrid	Li S (2004)	14704431	6239	6239
Y79H2A.11	CELE_ZK484.1	zyg-8	ZK484.1	CELE_Y79H2A.11|apo-1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y81G3A.3	Y75B8A.1	gcn-2	php-3	-	CELE_Y75B8A.1|lep-3	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y87G2A.3	C32D5.9	atg-4.1	lgg-1	-	CELE_C32D5.9|atg-8.1|2G636	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y87G2A.3	CELE_ZK593.6	atg-4.1	lgg-2	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y92C3B.2	CELE_C06C3.1	uaf-1	mel-11	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y92C3B.2	C47E8.5	uaf-1	daf-21	-	CELE_C47E8.5|tax-3	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y92C3B.2	CELE_F29G9.7	uaf-1	F29G9.7	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y92C3B.2	CELE_T18H9.2	uaf-1	asp-2	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y92C3B.2	T20G5.1	uaf-1	chc-1	-	CELE_T20G5.1|clhc-1	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y92C3B.2	CELE_W02G9.3	uaf-1	W02G9.3	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y92C3B.2	CELE_W05H7.4	uaf-1	zfp-3	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y92C3B.2	Y116A8C.35	uaf-1	uaf-2	-	CELE_Y116A8C.35	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y92C3B.2	CELE_ZK512.5	uaf-1	sec-16	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y97E10AR.7	CELE_C06H2.6	Y97E10AR.7	C06H2.6	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y97E10AR.7	Y66D12A.5	Y97E10AR.7	ceh-92	-	CELE_Y66D12A.5	Two-hybrid	Li S (2004)	14704431	6239	6239
ZC155.1	CELE_W09H1.6	nex-1	lec-1	CELE_ZC155.1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZC250.3	F40F11.2	nstp-3	mig-38	CELE_ZC250.3	CELE_F40F11.2	Two-hybrid	Li S (2004)	14704431	6239	6239
ZC302.1	F13G3.4	mre-11	dylt-1	CELE_ZC302.1	CELE_F13G3.4	Two-hybrid	Li S (2004)	14704431	6239	6239
ZC302.1	CELE_F45F2.11	mre-11	F45F2.11	CELE_ZC302.1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZC317.3	F31E8.3	glc-3	tab-1	CELE_ZC317.3	CELE_F31E8.3|ceh-29|mec-16	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZC434.8	C23G10.3	ZC434.8	rps-3	-	CELE_C23G10.3	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZC434.8	C47E8.5	ZC434.8	daf-21	-	CELE_C47E8.5|tax-3	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZC434.8	CELE_F33D11.10	ZC434.8	F33D11.10	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZC434.8	CELE_Y39E4B.3	ZC434.8	pqn-83	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZC434.8	Y48B6A.12	ZC434.8	men-1	-	CELE_Y48B6A.12	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZC434.8	ZK637.5	ZC434.8	asna-1	-	CELE_ZK637.5|tag-205	Two-hybrid	Li S (2004)	14704431	6239	6239
ZC455.3	F46E10.9	ugt-3	dpy-11	CELE_ZC455.3	CELE_F46E10.9	Two-hybrid	Li S (2004)	14704431	6239	6239
ZC455.3	F53C11.8	ugt-3	swan-1	CELE_ZC455.3	CELE_F53C11.8	Two-hybrid	Li S (2004)	14704431	6239	6239
ZC455.3	CELE_Y105C5B.28	ugt-3	gln-3	CELE_ZC455.3	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZC482.5	Y75B8A.1	lgc-37	php-3	CELE_ZC482.5	CELE_Y75B8A.1|lep-3	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZC504.4	B0547.1	mig-15	csn-5	-	CELE_B0547.1	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZC504.4	CELE_C14F5.1	mig-15	dct-1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZC504.4	C34F6.4	mig-15	hst-2	-	CELE_C34F6.4	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZC504.4	CELE_C38D4.6	mig-15	pal-1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZC504.4	CELE_F11E6.3	mig-15	F11E6.3	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZC504.4	CELE_F22B7.5	mig-15	dnj-10	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZC504.4	F26D10.3	mig-15	hsp-1	-	CELE_F26D10.3	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZC504.4	CELE_F36A2.10	mig-15	F36A2.10	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZC504.4	K02F2.2	mig-15	ahcy-1	-	CELE_K02F2.2|CEAHH|S-adenosylhomocysteine hydrolase, AHH	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZC504.4	K04D7.1	mig-15	rack-1	-	CELE_K04D7.1	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZC504.4	CELE_T28C6.7	mig-15	T28C6.7	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZC504.4	CELE_T28D9.1	mig-15	T28D9.1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZC504.4	CELE_Y113G7A.6	mig-15	ttx-1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZC504.4	Y39A1A.19	mig-15	fmo-3	-	CELE_Y39A1A.19|fmo-13	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZC504.4	CELE_Y92C3B.2	mig-15	uaf-1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZC504.4	CELE_ZK484.1	mig-15	ZK484.1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZC504.4	CELE_ZK858.7	mig-15	ZK858.7	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZC513.6	CELE_F39H11.1	oma-2	F39H11.1	CELE_ZC513.6|moe-2|dao-7	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZC581.1	CELE_C26B2.3	nekl-2	nhr-31	CELE_ZC581.1|phi-35	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZC581.1	F10B5.1	nekl-2	rpl-10	CELE_ZC581.1|phi-35	CELE_F10B5.1	Two-hybrid	Li S (2004)	14704431	6239	6239
ZC581.1	F11G11.11	nekl-2	col-20	CELE_ZC581.1|phi-35	CELE_F11G11.11	Two-hybrid	Li S (2004)	14704431	6239	6239
ZC581.1	K10B3.7	nekl-2	gpd-3	CELE_ZC581.1|phi-35	CELE_K10B3.7	Two-hybrid	Li S (2004)	14704431	6239	6239
ZC581.1	W04E12.8	nekl-2	clec-50	CELE_ZC581.1|phi-35	CELE_W04E12.8	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZC97.1	F59E12.13	mtx-2	fut-3	-	CELE_F59E12.13|tag-8|ceft-4	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZC97.1	CELE_T27A3.1	mtx-2	T27A3.1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK1010.1	CELE_C34C6.6	ubq-2	prx-5	CELE_ZK1010.1|ubiB|rpl-40.1|rpl-40	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK1010.1	CELE_CC8.1	ubq-2	CC8.1	CELE_ZK1010.1|ubiB|rpl-40.1|rpl-40	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK1010.1	CELE_F15C11.2	ubq-2	ubql-1	CELE_ZK1010.1|ubiB|rpl-40.1|rpl-40	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK1010.1	CELE_F38B7.2	ubq-2	CELE_F38B7.2	CELE_ZK1010.1|ubiB|rpl-40.1|rpl-40	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK1010.1	K02F2.2	ubq-2	ahcy-1	CELE_ZK1010.1|ubiB|rpl-40.1|rpl-40	CELE_K02F2.2|CEAHH|S-adenosylhomocysteine hydrolase, AHH	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK1010.1	R07H5.1	ubq-2	prx-14	CELE_ZK1010.1|ubiB|rpl-40.1|rpl-40	CELE_R07H5.1	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK1010.1	CELE_W02G9.3	ubq-2	W02G9.3	CELE_ZK1010.1|ubiB|rpl-40.1|rpl-40	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK1010.1	CELE_W05B5.1	ubq-2	W05B5.1	CELE_ZK1010.1|ubiB|rpl-40.1|rpl-40	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK1058.4	CELE_K12H4.7	ccdc-47	K12H4.7	CELE_ZK1058.4|tag-252	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK1058.4	R05F9.10	ccdc-47	sgt-1	CELE_ZK1058.4|tag-252	CELE_R05F9.10	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK1067.7	CELE_C37C3.6	abu-14	mig-6	CELE_ZK1067.7|pqn-95	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK1067.7	CELE_F29G6.3	abu-14	hpo-34	CELE_ZK1067.7|pqn-95	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK1067.7	CELE_F30H5.3	abu-14	F30H5.3	CELE_ZK1067.7|pqn-95	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK1067.7	CELE_F48E8.1	abu-14	lon-1	CELE_ZK1067.7|pqn-95	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK1067.7	R05F9.10	abu-14	sgt-1	CELE_ZK1067.7|pqn-95	CELE_R05F9.10	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK1067.7	T10E10.2	abu-14	col-167	CELE_ZK1067.7|pqn-95	CELE_T10E10.2	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK1067.7	CELE_W04B5.3	abu-14	W04B5.3	CELE_ZK1067.7|pqn-95	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK1067.7	Y39B6A.1	abu-14	Y39B6A.1	CELE_ZK1067.7|pqn-95	CELE_Y39B6A.1	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK1067.7	CELE_Y69H2.3	abu-14	CELE_Y69H2.3	CELE_ZK1067.7|pqn-95	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZK1098.10	CELE_C36B1.11	unc-16	C36B1.11	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZK1098.10	CELE_C47D12.2	unc-16	C47D12.2	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZK1098.10	M106.5	unc-16	cap-2	-	CELE_M106.5|CAPZ/B	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZK1098.5	CELE_R102.5	trpp-3	CELE_R102.5	ZK1098.5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZK1098.5	T05G5.6	trpp-3	ech-6	ZK1098.5	CELE_T05G5.6	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZK1098.5	CELE_W02G9.3	trpp-3	W02G9.3	ZK1098.5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZK1128.2	F55A11.3	mett-10	sel-11	-	CELE_F55A11.3|hrd-1	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZK1128.2	CELE_F59A2.1	mett-10	npp-9	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZK1128.2	CELE_R07B7.2	mett-10	R07B7.2	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZK1128.2	R119.4	mett-10	pqn-59	-	CELE_R119.4|prp-1	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK1307.8	Y39B6A.1	ZK1307.8	Y39B6A.1	CELE_ZK1307.8	CELE_Y39B6A.1	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK1307.8	Y66A7A.6	ZK1307.8	gly-8	CELE_ZK1307.8	CELE_Y66A7A.6	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK1307.8	CELE_Y77E11A.2	ZK1307.8	Y77E11A.2	CELE_ZK1307.8	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK1307.8	ZC434.2	ZK1307.8	rps-7	CELE_ZK1307.8	CELE_ZC434.2	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZK131.11	CELE_H02I12.5	ZK131.11	H02I12.5	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZK131.11	CELE_VW06B3R.1	ZK131.11	ucr-2.1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZK131.11	CELE_Y23H5A.5	ZK131.11	ctn-1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZK131.11	CELE_Y62E10A.14	ZK131.11	Y62E10A.14	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK20.3	B0205.3	rad-23	rpn-10	CELE_ZK20.3	CELE_B0205.3|mcb-1	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK20.3	CELE_C01G5.6	rad-23	C01G5.6	CELE_ZK20.3	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK20.3	C17E4.2	rad-23	C17E4.2	CELE_ZK20.3	CELE_C17E4.2	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK20.3	C50F4.11	rad-23	mdf-1	CELE_ZK20.3	CELE_C50F4.11|mad-1	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK20.3	F45C12.7	rad-23	btb-6	CELE_ZK20.3	CELE_F45C12.7	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK20.3	CELE_Y66H1A.6	rad-23	hum-8	CELE_ZK20.3	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK20.3	Y77E11A.4	rad-23	jtr-1	CELE_ZK20.3	CELE_Y77E11A.4	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK20.5	CELE_C48D5.1	rpn-12	nhr-6	CELE_ZK20.5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK20.5	CELE_K01A2.10	rpn-12	K01A2.10	CELE_ZK20.5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZK287.1	CELE_T08G5.5	ZK287.1	vps-39	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK353.6	CELE_F12F6.1	lap-1	F12F6.1	CELE_ZK353.6	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK353.6	CELE_T11G6.7	lap-1	T11G6.7	CELE_ZK353.6	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK353.6	CELE_W02H5.1	lap-1	W02H5.1	CELE_ZK353.6	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK353.6	ZK353.6	lap-1	lap-1	CELE_ZK353.6	CELE_ZK353.6	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK353.6	CELE_ZK632.10	lap-1	ZK632.10	CELE_ZK353.6	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK353.7	ZK353.7	cutc-1	cutc-1	CELE_ZK353.7	CELE_ZK353.7	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK370.2	B0547.1	sma-2	csn-5	CELE_ZK370.2|cem-1	CELE_B0547.1	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK370.2	CELE_R08E3.4	sma-2	ztf-16	CELE_ZK370.2|cem-1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK370.2	CELE_T01D3.5	sma-2	T01D3.5	CELE_ZK370.2|cem-1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK370.2	T05A1.2	sma-2	col-122	CELE_ZK370.2|cem-1	CELE_T05A1.2	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK370.2	CELE_T20D3.3	sma-2	T20D3.3	CELE_ZK370.2|cem-1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZK381.4	B0523.3	pgl-1	pgl-2	-	CELE_B0523.3	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZK381.4	F08H9.9	pgl-1	clec-55	-	CELE_F08H9.9	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZK381.4	CELE_F53A2.6	pgl-1	ife-1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_ZK381.4	CELE_ZK381.4	pgl-1	pgl-1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK418.4	B0547.1	lin-37	csn-5	CELE_ZK418.4	CELE_B0547.1	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK418.4	CELE_C39D10.7	lin-37	C39D10.7	CELE_ZK418.4	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK418.4	F02A9.3	lin-37	far-2	CELE_ZK418.4	CELE_F02A9.3|pes-3	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK418.4	CELE_F10G8.8	lin-37	F10G8.8	CELE_ZK418.4	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK418.4	F45D11.15	lin-37	F45D11.15	CELE_ZK418.4	CELE_F45D11.15	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK418.4	CELE_F56H11.1	lin-37	fbl-1	CELE_ZK418.4	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK418.4	F59A2.3	lin-37	cri-3	CELE_ZK418.4	CELE_F59A2.3	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK418.4	CELE_K04G2.10	lin-37	K04G2.10	CELE_ZK418.4	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK418.4	CELE_R05F9.1	lin-37	btbd-10	CELE_ZK418.4	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK418.4	CELE_W04D2.1	lin-37	atn-1	CELE_ZK418.4	-	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK418.4	Y54E2A.3	lin-37	tac-1	CELE_ZK418.4	CELE_Y54E2A.3|2P40	Two-hybrid	Li S (2004)	14704431	6239	6239
ZK418.4	Y71A12B.6	lin-37	clec-112	CELE_ZK418.4	CELE_Y71A12B.6	Two-hybrid	Li S (2004)	14704431	6239	6239
